fips,country,state,county,level,lat,locationId,long,population,metrics.testPositivityRatio,metrics.testPositivityRatioDetails.source,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,unused1,unused2,metrics.icuCapacityRatio,riskLevels.overall,riskLevels.testPositivityRatio,riskLevels.caseDensity,riskLevels.contactTracerCapacityRatio,riskLevels.infectionRate,unused3,riskLevels.icuCapacityRatio,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,unused4,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,unused5,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,lastUpdatedDate,url,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered,cdcTransmissionLevel,actuals.vaccinationsAdditionalDose,metrics.vaccinationsAdditionalDoseRatio,metrics.weeklyNewCasesPer100k,hsa,hsaPopulation,actuals.hsaHospitalBeds.capacity,actuals.hsaHospitalBeds.currentUsageTotal,actuals.hsaHospitalBeds.currentUsageCovid,actuals.hsaIcuBeds.capacity,actuals.hsaIcuBeds.currentUsageTotal,actuals.hsaIcuBeds.currentUsageCovid,metrics.bedsWithCovidPatientsRatio,hsaName,actuals.hospitalBeds.weeklyCovidAdmissions,actuals.hsaHospitalBeds.weeklyCovidAdmissions,metrics.weeklyCovidAdmissionsPer100k,communityLevels.cdcCommunityLevel,communityLevels.canCommunityLevel
13460,US,,,cbsa,,iso1:us#cbsa:13460,,197692,0.133,other,39.5,,0.94,0.16,,,0.83,3,2,3,4,1,,2,55011,311,,,,280,240,29,,30,25,3,,95,,153081,138552,2022-07-28,,0.774,0.701,1,386188,3,81432,0.412,276.2,,,324,269,32,30,25,3,0.11,,4,4,2.0,,2
13500,US,,,cbsa,,iso1:us#cbsa:13500,,26118,0.135,other,58.5,,1.07,0.4,,,,3,2,3,4,1,,4,8656,106,,,,,,,,,,,,0,,13980,11725,2022-07-28,,0.535,0.449,0,,3,4278,0.164,409.7,,,943,803,45,129,96,7,0.046,,,61,20.2,,2
13540,US,,,cbsa,,iso1:us#cbsa:13540,,35470,0.045,other,6.4,,0.68,0.68,,,0.47,1,1,1,4,0,,0,10984,73,,,,106,45,2,,10,4,0,,16,,29768,27400,2022-07-28,,0.839,0.773,0,,1,21916,0.618,45.1,,,1385,1115,56,161,103,9,0.042,,6,64,10.2,,1
13620,US,,,cbsa,,iso1:us#cbsa:13620,,31563,0.115,other,10.4,,0.82,0.78,,,0.41,2,2,2,4,0,,0,7623,120,,,,60,25,0,,8,3,1,,1,,,,2022-07-28,,,,0,,3,,,72.9,,,60,25,0,8,3,1,0.01,,4,4,10.6,,1
13660,US,,,cbsa,,iso1:us#cbsa:13660,,43453,0.224,other,15.8,,0.93,0.61,,,0.86,3,3,2,4,1,,3,9311,115,,,,33,27,4,,4,3,0,,0,,20523,18438,2022-07-28,,0.472,0.424,0,36867,3,10497,0.242,110.5,,,1790,1494,84,172,138,6,0.047,,5,126,14.9,,1
13700,US,,,cbsa,,iso1:us#cbsa:13700,,36664,,other,22.6,,0.9,0.58,,,0.65,2,4,2,4,0,,0,7200,185,,,,101,30,0,,6,4,0,,12,,16238,14058,2022-07-28,,0.443,0.383,0,29412,3,3853,0.105,158.2,,,101,30,0,6,4,0,0.009,,4,4,7.9,,0
13720,US,,,cbsa,,iso1:us#cbsa:13720,,41364,0.303,other,67.7,,1.11,0.29,,,,3,3,3,4,2,,4,12967,227,,,,77,78,2,,17,12,,,26,,22969,20302,2022-07-28,,0.555,0.491,0,45187,3,,,473.8,,,73,99,5,14,7,1,0.0,,,10,8.8,,1
13740,US,,,cbsa,,iso1:us#cbsa:13740,,181667,0.182,other,31.0,,0.94,0.23,,,,3,2,3,4,1,,4,49272,626,,,,618,484,88,,,,,,0,,104892,93539,2022-07-28,,0.577,0.515,0,245852,3,45378,0.25,216.9,,,2004,1532,77,158,130,10,0.034,,216,177,24.8,,2
13780,US,,,cbsa,,iso1:us#cbsa:13780,,238691,0.106,other,18.1,,1.11,0.24,,,,2,2,2,4,2,,4,64084,622,,,,,,,,,,,,44,,166573,152199,2022-07-28,,0.698,0.638,0,,3,84978,0.356,126.5,,,1166,750,46,96,56,3,0.034,,,40,6.1,,0
13820,US,,,cbsa,,iso1:us#cbsa:13820,,1090435,0.255,other,51.6,,1.08,0.1,,,0.87,3,3,3,4,1,,3,333504,3842,,,,3990,3296,161,,576,504,15,,602,,673736,549236,2022-07-28,,0.618,0.504,0,1490471,3,215053,0.197,361.0,,,25791,20908,1052,3595,3125,231,0.044,,181,1243,18.6,,2
13900,US,,,cbsa,,iso1:us#cbsa:13900,,128949,0.08,other,43.4,,0.93,0.23,,,,3,1,3,4,1,,4,49207,450,,,,400,315,,,,31,,,0,,75427,64395,2022-07-28,,0.585,0.499,0,,3,29847,0.231,304.0,,,1344,1021,53,105,49,2,0.037,,,84,17.7,,2
13940,US,,,cbsa,,iso1:us#cbsa:13940,,46811,0.172,other,21.1,,0.91,0.51,,,0.57,2,2,2,4,1,,0,10350,162,,,,87,50,1,,5,2,0,,16,,25976,23373,2022-07-28,,0.555,0.499,1,,3,8845,0.189,147.4,,,283,183,9,26,17,1,0.034,,12,15,7.1,,0
13980,US,,,cbsa,,iso1:us#cbsa:13980,,167531,0.311,other,33.0,,1.07,0.2,,,,3,3,3,4,1,,4,39318,404,,,,,,,,,,,,69,,100284,89951,2022-07-28,,0.599,0.537,0,197569,3,,,231.0,,,1269,862,71,128,100,15,0.053,,,120,17.8,,2
14010,US,,,cbsa,,iso1:us#cbsa:14010,,171517,0.218,other,34.1,,1.01,0.2,,,0.52,3,3,3,4,1,,0,57529,338,,,,326,224,14,,32,16,0,,8,,119625,110690,2022-07-28,,0.697,0.645,0,182737,3,62469,0.364,238.5,,,352,234,17,32,16,0,0.049,,18,18,11.1,,2
14020,US,,,cbsa,,iso1:us#cbsa:14020,,169230,0.304,other,27.3,,1.11,0.25,,,,3,3,3,4,2,,4,37400,412,,,,,,,,,,,,138,,109178,98632,2022-07-28,,0.645,0.583,0,,3,51724,0.306,190.9,,,415,342,32,202,121,17,0.082,,,23,6.5,,0
14100,US,,,cbsa,,iso1:us#cbsa:14100,,83194,0.226,other,37.3,,1.34,0.33,,,0.74,3,3,3,4,2,,1,21801,347,,,,701,529,37,,107,79,18,,217,,58712,53277,2022-07-28,,0.706,0.64,0,,3,29815,0.358,260.8,,,1545,1147,74,202,143,8,0.044,,31,70,8.3,,1
14140,US,,,cbsa,,iso1:us#cbsa:14140,,105633,0.26,other,69.2,,1.12,0.18,,,,3,3,3,4,2,,4,32441,474,,,,,,,,,,,,82,,62479,53592,2022-07-28,,0.591,0.507,0,,3,,,484.7,,,924,533,64,119,82,7,0.07,,,51,16.6,,2
14160,US,,,cbsa,,iso1:us#cbsa:14160,,28296,0.333,other,28.3,,0.99,0.61,,,,3,3,3,4,1,,4,6807,134,,,,22,13,0,,2,0,0,,26,,13305,12116,2022-07-28,,0.47,0.428,0,,3,5699,0.201,197.9,,,114,53,3,14,5,0,0.028,,5,5,5.0,,0
14180,US,,,cbsa,,iso1:us#cbsa:14180,,40651,0.427,other,35.8,,0.89,0.38,,,0.71,3,3,3,4,0,,1,14411,214,,,,65,30,2,,3,2,0,,16,,20164,16977,2022-07-28,,0.496,0.418,0,,3,6400,0.157,250.9,,,75,39,2,3,2,0,0.031,,6,5,3.5,,1
14220,US,,,cbsa,,iso1:us#cbsa:14220,,46194,0.237,other,64.3,,1.01,0.27,,,0.27,3,3,3,4,1,,0,14286,257,,,,60,22,4,,9,2,0,,56,,22219,19658,2022-07-28,,0.481,0.426,2,,3,8633,0.187,450.3,,,879,532,50,124,63,5,0.057,,9,88,23.7,,2
14260,US,,,cbsa,,iso1:us#cbsa:14260,,749202,0.153,other,33.4,,1.02,0.1,,,,3,2,3,4,1,,4,219245,1882,,,,1045,856,31,,,,,,739,,488795,446048,2022-07-28,,0.652,0.595,2,,3,213553,0.285,233.6,,,5380,4344,554,585,518,27,0.099,,,750,18.4,,2
14300,US,,,cbsa,,iso1:us#cbsa:14300,,35514,,other,27.8,,0.94,0.57,,,,3,4,3,4,1,,4,7256,183,,,,20,12,0,,,,2,,17,,18315,16141,2022-07-28,,0.516,0.454,0,36523,3,6425,0.181,194.3,,,643,498,32,75,71,6,0.06,,6,35,15.0,,1
14380,US,,,cbsa,,iso1:us#cbsa:14380,,56177,0.224,other,16.3,,0.95,0.52,,,1.0,3,3,2,4,1,,3,12814,70,,,,58,58,1,,10,10,0,,64,,33365,31415,2022-07-28,,0.594,0.559,0,,3,19155,0.341,113.9,,,87,74,3,10,10,0,0.041,,4,4,6.9,,0
14420,US,,,cbsa,,iso1:us#cbsa:14420,,20938,,other,15.1,,0.74,0.8,,,,2,4,2,4,0,,4,7013,136,,,,21,7,0,,0,0,1,,3,,8657,7470,2022-07-28,,0.413,0.357,0,18514,3,2900,0.139,105.9,,,731,592,33,78,78,5,0.042,,7,27,10.0,,1
14460,US,,,cbsa,,iso1:us#cbsa:14460,,4873019,0.083,other,20.8,,1.15,0.1,,,0.87,2,1,2,4,2,,3,1247554,13589,,,,10927,9527,374,,789,687,34,,6705,,,,2022-07-28,,,,0,,3,,,145.3,,,42118,36648,1457,3086,2675,130,0.037,,491,1892,10.4,,1
14500,US,,,cbsa,,iso1:us#cbsa:14500,,326196,0.107,other,22.0,,0.82,0.13,,,0.41,2,2,2,4,0,,0,80999,385,,,,554,321,16,,66,27,1,,317,,284640,259072,2022-07-28,,0.873,0.794,0,,3,170740,0.523,154.2,,,671,412,21,86,37,1,0.03,,63,70,18.2,,1
14540,US,,,cbsa,,iso1:us#cbsa:14540,,179240,0.231,other,56.2,,1.28,0.21,,,,3,3,3,4,2,,4,60170,602,,,,,,,,,,,,0,,80465,70774,2022-07-28,,0.449,0.395,0,,3,33783,0.188,393.3,,,1898,1702,44,230,203,8,0.024,,,52,8.0,,1
14580,US,,,cbsa,,iso1:us#cbsa:14580,,114434,0.237,other,31.5,,0.99,0.24,,,0.59,3,3,3,4,1,,0,38251,124,,,,102,72,8,,20,11,2,,27,,81023,68733,2022-07-28,,0.708,0.601,0,192348,3,34793,0.304,220.2,,,122,79,8,20,11,2,0.075,,12,12,11.4,,2
14620,US,,,cbsa,,iso1:us#cbsa:14620,,40625,0.118,other,9.8,,0.92,0.7,,,0.57,2,2,1,4,1,,0,8706,152,,,,14,5,1,,5,2,1,,28,,23029,18882,2022-07-28,,0.567,0.465,1,,3,8436,0.208,68.9,,,251,124,7,31,12,0,0.021,,4,12,8.2,,0
14660,US,,,cbsa,,iso1:us#cbsa:14660,,94834,0.199,other,25.6,,0.93,0.37,,,,3,2,3,4,1,,4,24737,256,,,,,,,,,,,,0,,58859,54439,2022-07-28,,0.621,0.574,0,,3,32873,0.347,179.3,,,288,224,20,38,11,1,0.071,,,16,11.7,,1
14700,US,,,cbsa,,iso1:us#cbsa:14700,,55928,0.453,other,33.0,,0.82,0.34,,,0.86,3,3,3,4,0,,3,14415,236,,,,82,74,7,,13,11,4,,0,,27104,22974,2022-07-28,,0.485,0.411,0,,3,8909,0.159,230.7,,,82,74,7,13,11,4,0.1,,8,8,16.1,,2
14720,US,,,cbsa,,iso1:us#cbsa:14720,,31011,0.285,other,23.1,,0.74,0.5,,,,3,3,2,4,0,,4,11266,14,,,,26,8,0,,43,0,3,,1,,31130,26567,2022-07-28,,0.95,0.857,0,,3,13822,0.446,161.8,,,5584,3928,134,687,509,36,0.028,,4,271,10.4,,1
14740,US,,,cbsa,,iso1:us#cbsa:14740,,271473,0.155,other,24.8,,1.03,0.19,,,0.9,2,2,2,4,1,,3,46671,370,,,,276,240,21,,49,44,4,,111,,219382,190672,2022-07-28,,0.808,0.702,0,,3,106716,0.393,173.9,,,5190,4479,366,584,437,38,0.072,,9,347,10.5,,1
14780,US,,,cbsa,,iso1:us#cbsa:14780,,35882,,other,39.8,,0.9,0.42,,,,3,4,3,4,0,,4,9875,150,,,,35,8,1,,,,,,21,,20569,18468,2022-07-28,,0.573,0.515,1,48092,3,8505,0.237,278.7,,,712,378,47,34,32,5,0.058,,4,59,19.7,,2
14820,US,,,cbsa,,iso1:us#cbsa:14820,,34385,0.219,other,32.4,,1.06,0.46,,,0.29,3,3,3,4,1,,0,6865,78,,,,37,17,1,,6,1,0,,78,,19838,19207,2022-07-28,,0.577,0.559,0,,3,13068,0.38,226.8,,,1232,995,50,106,83,6,0.042,,4,22,4.8,,1
14860,US,,,cbsa,,iso1:us#cbsa:14860,,943332,0.122,other,24.9,,1.06,0.1,,,0.51,2,2,2,4,1,,0,232873,2761,,,,1722,1268,76,,183,92,5,,519,,982516,783650,2022-07-28,,0.95,0.831,0,,3,387701,0.411,174.4,,,1722,1268,76,183,92,5,0.042,,90,90,9.2,,0
15020,US,,,cbsa,,iso1:us#cbsa:15020,,34153,0.236,other,60.7,,1.57,0.37,,,0.71,3,3,3,4,3,,1,9120,159,,,,32,25,1,,4,2,0,,0,,15603,13530,2022-07-28,,0.457,0.396,0,33450,3,4893,0.143,424.6,,,57,43,5,4,2,0,0.1,,5,5,17.7,,2
15060,US,,,cbsa,,iso1:us#cbsa:15060,,22925,0.116,other,43.0,,0.79,0.52,,,,3,2,3,4,0,,4,4051,62,,,,12,5,2,,,,,,13,,14992,12995,2022-07-28,,0.654,0.567,0,34964,3,6900,0.301,301.0,,,145,112,14,9,8,1,0.096,,5,15,14.8,,2
15100,US,,,cbsa,,iso1:us#cbsa:15100,,35077,0.221,other,15.9,,0.85,0.67,,,,3,3,2,4,0,,4,8540,56,,,,24,11,1,,2,1,1,,39,,21875,18540,2022-07-28,,0.624,0.529,0,13644,3,9097,0.259,111.2,,,6,12,1,2,1,1,0.1,,4,4,0.0,,1
15140,US,,,cbsa,,iso1:us#cbsa:15140,,17304,0.371,other,71.0,,1.06,0.44,,,,3,3,3,4,1,,4,6728,103,,,,,,,,,,,,86,,10594,9184,2022-07-28,,0.612,0.531,0,,3,3982,0.23,497.0,,,755,563,53,96,58,7,0.07,,,51,17.6,,2
15180,US,,,cbsa,,iso1:us#cbsa:15180,,423163,,other,39.7,,0.85,0.1,,,0.85,3,4,3,4,0,,2,118034,2053,,,,939,783,52,,110,93,7,,116,,431833,341463,2022-07-28,,0.95,0.807,0,927439,3,138128,0.326,278.1,,,939,783,52,110,93,7,0.059,,49,49,11.9,,2
15220,US,,,cbsa,,iso1:us#cbsa:15220,,37864,,other,63.8,,1.03,0.38,,,0.97,3,4,3,4,1,,3,12740,229,,,,33,31,1,,5,5,0,,29,,18183,15987,2022-07-28,,0.48,0.422,0,36669,3,5764,0.152,446.3,,,53,38,1,5,5,0,0.016,,4,4,5.3,,1
15260,US,,,cbsa,,iso1:us#cbsa:15260,,118779,0.29,other,42.0,,1.34,0.22,,,,3,3,3,4,2,,4,32079,561,,,,,,,,,,,,299,,63462,55435,2022-07-28,,0.534,0.467,1,84519,3,22354,0.188,293.7,,,12467,9941,806,1584,1208,102,0.065,,,984,24.0,,2
15340,US,,,cbsa,,iso1:us#cbsa:15340,,41494,0.315,other,41.0,,0.83,0.45,,,0.55,3,3,3,4,0,,0,12003,217,,,,49,24,2,,11,6,0,,0,,19807,18985,2022-07-28,,0.477,0.458,0,,3,9431,0.227,286.8,,,210,166,16,36,21,2,0.079,,7,25,12.6,,2
15380,US,,,cbsa,,iso1:us#cbsa:15380,,1127983,0.15,other,17.3,,1.07,0.11,,,0.69,2,2,2,4,1,,0,295457,3307,,,,2221,1810,63,,285,197,8,,243,,851204,789501,2022-07-28,,0.755,0.7,0,,3,458367,0.406,121.2,,,9061,7773,379,1068,754,34,0.044,,65,346,9.4,,0
15420,US,,,cbsa,,iso1:us#cbsa:15420,,45069,0.188,other,23.5,,0.98,0.55,,,,2,2,2,4,1,,4,9596,119,,,,36,24,2,,3,2,,,36,,22973,20141,2022-07-28,,0.51,0.447,1,,3,6974,0.155,164.2,,,72,48,4,7,4,3,0.061,,10,8,8.9,,0
15460,US,,,cbsa,,iso1:us#cbsa:15460,,45613,,other,23.8,,1.08,0.41,,,,2,4,2,4,1,,4,11114,170,,,,,,,,,,,,69,,25973,23681,2022-07-28,,0.569,0.519,0,38389,3,12435,0.273,166.6,,,346,185,10,26,8,1,0.024,,,20,15.3,,1
15500,US,,,cbsa,,iso1:us#cbsa:15500,,169509,0.226,other,38.1,,1.18,0.18,,,0.54,3,3,3,4,2,,0,52459,509,,,,205,135,13,,20,10,1,,452,,106777,101561,2022-07-28,,0.63,0.599,0,,3,56461,0.333,266.7,,,205,135,13,20,10,1,0.064,,18,18,10.0,,2
15540,US,,,cbsa,,iso1:us#cbsa:15540,,220411,0.053,other,7.4,,1.05,0.33,,,0.98,1,1,1,4,1,,3,48659,256,,,,561,474,8,,49,48,2,,114,,193198,181613,2022-07-28,,0.877,0.824,0,,2,143108,0.649,51.7,,,1833,1557,31,147,144,3,0.013,,22,36,5.1,,0
15580,US,,,cbsa,,iso1:us#cbsa:15580,,34915,0.119,other,24.5,,0.75,0.59,,,0.36,2,2,2,4,0,,0,9041,134,,,,75,38,2,,11,4,0,,0,,23480,21668,2022-07-28,,0.672,0.621,0,59485,3,11505,0.33,171.8,,,129,61,4,14,4,0,0.03,,9,9,26.2,,2
15620,US,,,cbsa,,iso1:us#cbsa:15620,,48749,0.165,other,24.9,,1.09,0.52,,,,2,2,2,4,1,,4,10848,176,,,,,,,,,,,,0,,24918,24807,2022-07-28,,0.511,0.509,0,49109,3,13926,0.286,174.4,,,100,50,6,36,28,4,0.037,,,18,5.9,,0
15660,US,,,cbsa,,iso1:us#cbsa:15660,,57963,0.245,other,50.8,,1.31,0.32,,,0.56,3,3,3,4,2,,0,17953,274,,,,82,54,4,,10,5,1,,205,,25036,22070,2022-07-28,,0.432,0.381,0,34524,3,8265,0.143,355.4,,,965,810,54,114,87,2,0.052,,5,59,15.4,,2
15680,US,,,cbsa,,iso1:us#cbsa:15680,,113510,0.098,other,19.5,,0.99,0.32,,,0.76,2,1,2,4,1,,1,21240,223,,,,136,100,4,,9,7,1,,33,,86036,76035,2022-07-28,,0.758,0.67,0,,3,37469,0.33,136.6,,,2739,1982,162,377,205,10,0.054,,10,129,9.1,,0
15700,US,,,cbsa,,iso1:us#cbsa:15700,,31929,0.124,other,22.8,,0.85,0.64,,,,2,2,2,4,0,,4,8400,110,,,,,,,,,,,,10,,21236,19260,2022-07-28,,0.665,0.603,0,,3,10212,0.32,159.7,,,92,87,4,6,6,0,0.041,,,7,5.2,,0
15740,US,,,cbsa,,iso1:us#cbsa:15740,,38875,0.14,other,39.0,,0.77,0.44,,,0.84,3,2,3,4,0,,2,11336,156,,,,34,33,4,,8,7,1,,0,,18584,17461,2022-07-28,,0.478,0.449,0,,3,8860,0.228,272.7,,,203,165,13,32,19,1,0.072,,5,37,16.8,,2
15780,US,,,cbsa,,iso1:us#cbsa:15780,,28571,,other,50.0,,0.94,0.41,,,,3,4,3,4,1,,4,7061,120,,,,,,,,,,,,10,,17056,14801,2022-07-28,,0.597,0.518,0,,3,6090,0.213,350.0,,,100,74,9,12,9,3,0.044,,,17,5.1,,1
15820,US,,,cbsa,,iso1:us#cbsa:15820,,36710,0.146,other,77.8,,1.3,0.35,,,,5,2,5,4,2,,4,14199,175,,,,60,44,4,,,,,,0,,19403,17340,2022-07-28,,0.529,0.472,0,,3,7571,0.206,544.8,,,174,109,4,20,12,1,0.048,,,8,4.1,,1
15860,US,,,cbsa,,iso1:us#cbsa:15860,,47839,0.065,other,35.5,,0.94,0.38,,,0.29,3,1,3,4,1,,0,16802,192,,,,37,16,0,,4,1,0,,12,,24390,21635,2022-07-28,,0.51,0.452,0,,3,11202,0.234,248.8,,,37,16,0,4,1,0,0.019,,4,4,0.0,,1
15940,US,,,cbsa,,iso1:us#cbsa:15940,,397520,0.185,other,23.6,,0.9,0.19,,,,2,2,2,4,0,,4,91203,1858,,,,,,,,,,,,0,,230657,217512,2022-07-28,,0.58,0.547,0,,3,119118,0.3,165.5,,,1852,1314,88,276,143,10,0.048,,,102,8.9,,0
15980,US,,,cbsa,,iso1:us#cbsa:15980,,770577,0.267,other,39.8,,1.23,0.1,,,0.69,3,3,3,4,2,,0,211078,2226,,,,1729,1509,131,,174,120,8,,4293,,566191,484996,2022-07-28,,0.735,0.629,0,,3,217618,0.282,278.6,,,2619,2193,191,279,181,14,0.069,,152,222,18.7,,2
16020,US,,,cbsa,,iso1:us#cbsa:16020,,96765,0.222,other,39.3,,0.94,0.26,,,,3,3,3,4,1,,4,24460,306,,,,,,,,,,,,4,,51698,45132,2022-07-28,,0.534,0.466,0,,3,19455,0.201,274.9,,,2001,1588,101,197,120,8,0.049,,,156,14.8,,2
16060,US,,,cbsa,,iso1:us#cbsa:16060,,135764,0.146,other,53.6,,1.06,0.18,,,,3,2,3,4,1,,4,47389,448,,,,,,,,,,,,57,,81090,73895,2022-07-28,,0.597,0.544,0,111232,3,37488,0.276,374.9,,,1545,950,79,132,91,12,0.05,,,129,27.6,,2
16100,US,,,cbsa,,iso1:us#cbsa:16100,,58460,0.3,other,43.5,,1.1,0.31,,,0.5,3,3,3,4,1,,0,17933,303,,,,71,32,2,,12,6,1,,31,0,27833,24791,2022-07-28,,0.476,0.424,1,0,3,,,304.5,,,174,99,4,32,18,0,0.023,,9,9,10.6,,2
16140,US,,,cbsa,,iso1:us#cbsa:16140,,20165,,other,21.3,,0.82,0.72,,,0.36,2,4,2,4,0,,0,5230,72,,,,52,23,0,,4,1,0,,30,,13232,12569,2022-07-28,,0.656,0.623,0,20041,3,7105,0.352,148.8,,,82,35,1,4,1,0,0.005,,6,6,2.5,,0
16180,US,,,cbsa,,iso1:us#cbsa:16180,,55916,0.496,other,25.3,,0.96,0.34,,,0.99,3,3,3,4,1,,3,16182,224,,,,146,161,13,,21,21,1,,99,,42703,36446,2022-07-28,,0.764,0.652,0,95162,3,16172,0.289,177.1,,,1224,1024,66,140,101,5,0.055,,11,49,8.7,,0
16220,US,,,cbsa,,iso1:us#cbsa:16220,,79858,0.087,other,34.9,,1.13,0.28,,,0.33,3,1,3,4,2,,0,23760,280,,,,265,149,6,,20,6,1,,0,,41627,37369,2022-07-28,,0.521,0.468,0,,3,16908,0.212,244.2,,,315,157,6,22,6,1,0.021,,21,21,26.7,,2
16260,US,,,cbsa,,iso1:us#cbsa:16260,,54839,0.386,other,27.6,,0.78,0.43,,,0.31,3,3,3,4,0,,0,15491,95,,,,48,30,2,,1,0,0,,0,,29175,25524,2022-07-28,,0.532,0.465,0,,3,10283,0.188,193.3,,,100,61,3,1,0,0,0.036,,8,8,16.2,,1
16300,US,,,cbsa,,iso1:us#cbsa:16300,,273032,,other,30.3,,1.18,0.15,,,,3,4,3,4,2,,4,69832,756,,,,616,420,37,,,,,,580,,194545,180046,2022-07-28,,0.713,0.659,3,270884,3,105578,0.387,212.4,,,4741,3821,187,480,346,26,0.039,,160,201,14.0,,2
16340,US,,,cbsa,,iso1:us#cbsa:16340,,42613,0.295,other,51.0,,1.27,0.36,,,,3,3,3,4,2,,4,12634,200,,,,25,29,3,,,,,,152,,19049,16753,2022-07-28,,0.447,0.393,1,25112,3,6112,0.143,356.7,,,965,810,54,114,87,2,0.052,,4,59,15.4,,2
16380,US,,,cbsa,,iso1:us#cbsa:16380,,41172,0.246,other,21.5,,0.82,0.65,,,0.14,3,3,2,4,0,,0,10000,144,,,,28,22,1,,5,0,0,,0,,16793,15859,2022-07-28,,0.408,0.385,0,,3,8181,0.199,150.6,,,573,364,12,126,36,1,0.024,,4,32,13.8,,1
16420,US,,,cbsa,,iso1:us#cbsa:16420,,30622,0.194,other,78.8,,1.13,0.37,,,0.71,5,2,5,4,2,,1,11120,124,,,,41,20,1,,5,4,0,,0,,17514,15828,2022-07-28,,0.572,0.517,0,,3,7448,0.243,551.9,,,359,257,18,31,26,0,0.053,,6,26,14.1,,2
16460,US,,,cbsa,,iso1:us#cbsa:16460,,37205,0.113,other,55.7,,0.99,0.4,,,0.31,3,2,3,4,1,,0,12769,217,,,,75,32,3,,11,3,1,,0,,18476,17254,2022-07-28,,0.497,0.464,0,26785,3,8706,0.234,389.7,,,97,36,3,11,3,1,0.043,,4,4,9.8,,1
16500,US,,,cbsa,,iso1:us#cbsa:16500,,80707,0.116,other,20.9,,0.94,0.34,,,0.79,2,2,2,4,1,,1,19284,272,,,,96,76,12,,4,3,0,,27,,46629,42023,2022-07-28,,0.578,0.521,3,,3,19391,0.24,146.2,,,664,584,64,93,81,9,0.098,,14,62,12.1,,1
16540,US,,,cbsa,,iso1:us#cbsa:16540,,155027,0.183,other,36.2,,1.26,0.21,,,0.89,3,2,3,4,2,,3,43743,714,,,,338,209,17,,24,21,3,,393,,78138,70216,2022-07-28,,0.504,0.453,3,,3,35249,0.227,253.5,,,620,429,27,50,37,3,0.043,,8,21,6.2,,1
16580,US,,,cbsa,,iso1:us#cbsa:16580,,226033,0.137,other,50.6,,1.04,0.14,,,,3,2,3,4,1,,4,79036,329,,,,623,527,18,,,,,,49,,163441,148192,2022-07-28,,0.723,0.656,0,241863,3,87130,0.385,354.4,,,1210,887,65,120,67,2,0.067,,100,71,18.9,,2
16620,US,,,cbsa,,iso1:us#cbsa:16620,,257074,0.152,other,49.8,,1.1,0.14,,,,3,2,3,4,1,,4,75779,1104,,,,,,,,,,,,142,,177166,158718,2022-07-28,,0.689,0.617,0,,3,81929,0.319,348.5,,,4335,3675,339,579,413,35,0.079,,,322,21.2,,2
16660,US,,,cbsa,,iso1:us#cbsa:16660,,61387,0.143,other,40.7,,1.02,0.31,,,,3,2,3,4,1,,4,20040,225,,,,,,,,,,,,26,,30164,27860,2022-07-28,,0.491,0.454,0,44064,3,14385,0.234,285.1,,,1590,1296,102,174,84,1,0.07,,,118,19.8,,2
16700,US,,,cbsa,,iso1:us#cbsa:16700,,802122,0.284,other,48.5,,1.2,0.1,,,,3,3,3,4,2,,4,243609,1941,,,,,,,,,,,,2724,,572325,483401,2022-07-28,,0.714,0.603,0,,3,207273,0.258,339.6,,,5956,4691,199,708,519,24,0.031,,,291,10.2,,2
16740,US,,,cbsa,,iso1:us#cbsa:16740,,2636883,0.287,other,46.8,,1.2,0.1,,,0.86,3,3,3,4,2,,3,774754,6065,,,,5195,4215,232,,464,398,27,,7448,,1629557,1497298,2022-07-28,,0.618,0.568,16,,3,811629,0.308,327.5,,,14172,11360,623,1229,1066,74,0.047,,238,658,9.1,,1
16820,US,,,cbsa,,iso1:us#cbsa:16820,,218615,0.16,other,32.1,,,,,,,3,2,3,4,4,,4,45564,397,,,,,,,,,,,,89,,179522,162832,2022-07-28,,0.821,0.745,0,369827,3,,,224.6,,,5141,3872,230,745,395,32,0.045,,,230,12.8,,2
16860,US,,,cbsa,,iso1:us#cbsa:16860,,565194,0.294,other,38.7,,1.01,0.11,,,,3,3,3,4,1,,4,160135,1858,,,,,,,,,,,,125,,339825,296763,2022-07-28,,0.601,0.525,0,,3,136742,0.242,271.1,,,9420,5756,264,1632,851,44,0.03,,,276,10.3,,2
16940,US,,,cbsa,,iso1:us#cbsa:16940,,99500,0.11,other,33.3,,1.04,0.23,,,0.63,3,2,3,4,1,,0,28779,297,,,,182,151,10,,15,9,1,,0,,65234,57026,2022-07-28,,0.656,0.573,0,,3,23582,0.237,233.2,,,214,163,10,19,9,1,0.047,,16,16,14.9,,2
